gene_id	rep1	rep2	rep3
ENSMUSG00000084304	1	3	2
ENSMUSG00000022519	1434	1600	1924
ENSMUSG00000083585	2	2	3
ENSMUSG00000005718	2348	2644	3315
ENSMUSG00000014303	2540	2384	3343
ENSMUSG00000014301	435	466	700
ENSMUSG00000039637	1504	1541	2142
ENSMUSG00000039646	173	203	221
ENSMUSG00000004069	5754	6204	7779
ENSMUSG00000063445	1512	1594	2052
ENSMUSG00000004070	1020	1048	1370
ENSMUSG00000086944	12	8	3
ENSMUSG00000004071	2759	2876	3776
ENSMUSG00000086464	6	11	10
ENSMUSG00000022518	6	4	8
ENSMUSG00000039568	1678	1809	2375
ENSMUSG00000022517	5156	5595	7445
ENSMUSG00000097397	55	47	75
ENSMUSG00000022516	2198	2318	3073
ENSMUSG00000022515	874	1074	1333
ENSMUSG00000022543	23	19	24
ENSMUSG00000022542	4	4	8
ENSMUSG00000096215	40	69	45
ENSMUSG00000106967	2	1	1
ENSMUSG00000022540	1632	1781	2209
ENSMUSG00000022536	11366	11822	15478
ENSMUSG00000039473	2854	2922	4003
ENSMUSG00000077367	0	0	0
ENSMUSG00000039457	149	152	203
ENSMUSG00000091712	14	16	17
ENSMUSG00000023143	1099	1123	1625
ENSMUSG00000051669	0	2	0
ENSMUSG00000098675	0	0	0
ENSMUSG00000096398	0	0	0
ENSMUSG00000095347	0	0	0
ENSMUSG00000039427	928	1006	1278
ENSMUSG00000022544	1731	1717	2223
ENSMUSG00000087168	6	15	9
ENSMUSG00000084573	0	0	0
ENSMUSG00000101481	0	0	0
ENSMUSG00000008658	18	10	16
ENSMUSG00000089506	0	0	0
ENSMUSG00000089593	0	0	0
ENSMUSG00000077152	0	0	0
ENSMUSG00000022715	3	0	1
ENSMUSG00000084475	0	0	0
ENSMUSG00000039345	473	537	696
ENSMUSG00000077557	2	2	1
ENSMUSG00000057880	56	89	108
ENSMUSG00000076039	1	0	0
ENSMUSG00000083505	0	5	1
ENSMUSG00000043140	1983	2114	2736
ENSMUSG00000022711	1896	2039	2785
ENSMUSG00000008393	2106	2183	2932
ENSMUSG00000107252	2	1	0
ENSMUSG00000022710	42547	42753	55581
ENSMUSG00000084737	0	1	2
ENSMUSG00000022507	3969	4122	5424
ENSMUSG00000087982	0	2	1
ENSMUSG00000068674	1	5	4
ENSMUSG00000059003	15	20	27
ENSMUSG00000098100	0	0	0
ENSMUSG00000098170	0	0	0
ENSMUSG00000039209	213	240	344
ENSMUSG00000039200	1086	1150	1394
ENSMUSG00000089563	3	1	1
ENSMUSG00000093251	0	0	0
ENSMUSG00000022505	499	625	799
ENSMUSG00000039179	99	80	119
ENSMUSG00000022503	1867	2027	2696
ENSMUSG00000050908	36	42	55
ENSMUSG00000022504	16	12	10
ENSMUSG00000038055	205	172	271
ENSMUSG00000068663	1354	1415	1961
ENSMUSG00000087384	0	0	0
ENSMUSG00000038037	71	71	108
ENSMUSG00000043050	0	0	0
ENSMUSG00000050058	0	0	0
ENSMUSG00000038015	0	0	0
ENSMUSG00000022501	2	0	0
ENSMUSG00000071671	6	8	13
ENSMUSG00000079740	0	0	0
ENSMUSG00000096921	0	0	5
ENSMUSG00000037991	523	463	704
ENSMUSG00000095369	2	0	1
ENSMUSG00000022500	4818	5317	6764
ENSMUSG00000093897	1	3	4
ENSMUSG00000088543	0	0	0
ENSMUSG00000097056	141	140	147
ENSMUSG00000037972	940	1049	1288
ENSMUSG00000022498	1631	1724	2294
ENSMUSG00000037965	3184	3422	4423
ENSMUSG00000076258	84	100	124
ENSMUSG00000064565	0	0	1
ENSMUSG00000096959	289	382	373
ENSMUSG00000080790	8	6	20
ENSMUSG00000081052	6	8	3
ENSMUSG00000005846	21789	22084	28030
ENSMUSG00000097537	118	101	129
ENSMUSG00000062203	15148	15374	20235
ENSMUSG00000088544	3	5	1
ENSMUSG00000022496	0	0	0
ENSMUSG00000071669	428	513	578
ENSMUSG00000082653	0	0	0
ENSMUSG00000085732	0	1	0
ENSMUSG00000065979	2725	2828	3554
ENSMUSG00000055015	2	0	0
ENSMUSG00000022494	0	0	0
ENSMUSG00000091416	0	0	0
ENSMUSG00000101565	0	0	0
ENSMUSG00000022545	3006	3031	4338
ENSMUSG00000009569	1975	2037	2575
ENSMUSG00000087526	3	1	3
ENSMUSG00000076972	0	0	0
ENSMUSG00000065449	0	0	0
ENSMUSG00000109857	2	4	2
ENSMUSG00000099214	0	0	0
ENSMUSG00000099411	0	0	2
ENSMUSG00000077488	0	0	0
ENSMUSG00000022685	4525	4497	5811
ENSMUSG00000022684	1443	1656	2176
ENSMUSG00000079737	559	572	727
ENSMUSG00000022683	211	195	273
ENSMUSG00000086550	4	4	0
ENSMUSG00000022682	18202	18548	24140
ENSMUSG00000099314	0	0	1
ENSMUSG00000022681	1509	1592	2011
ENSMUSG00000022680	4617	5112	6516
ENSMUSG00000022679	754	796	1051
ENSMUSG00000089818	36	30	40
ENSMUSG00000089207	0	0	0
ENSMUSG00000065968	50	72	116
ENSMUSG00000044117	596	652	868
ENSMUSG00000082554	2	1	0
ENSMUSG00000082277	4	5	2
ENSMUSG00000083536	0	2	0
ENSMUSG00000060657	5490	5670	7247
ENSMUSG00000098652	0	0	0
ENSMUSG00000070074	1	3	1
ENSMUSG00000022678	4940	5131	6674
ENSMUSG00000018830	7	12	28
ENSMUSG00000022677	1328	1432	1780
ENSMUSG00000085612	9	8	16
ENSMUSG00000087557	4	3	5
ENSMUSG00000023088	5186	5391	7267
ENSMUSG00000089106	0	0	0
ENSMUSG00000090808	0	0	0
ENSMUSG00000075395	7	5	6
ENSMUSG00000022676	38	26	78
ENSMUSG00000095165	0	0	0
ENSMUSG00000068617	62	67	67
ENSMUSG00000069315	0	0	0
ENSMUSG00000094472	339	340	563
ENSMUSG00000080704	0	0	0
ENSMUSG00000022674	5740	5926	7292
ENSMUSG00000022673	23377	23317	30763
ENSMUSG00000022672	7203	7495	9623
ENSMUSG00000022671	838	955	1291
ENSMUSG00000071637	53	76	102
ENSMUSG00000041974	2704	2951	3572
ENSMUSG00000077350	0	0	0
ENSMUSG00000041957	1404	1473	1733
ENSMUSG00000022792	2382	2640	3266
ENSMUSG00000022789	11978	12062	15401
ENSMUSG00000098037	21	31	67
ENSMUSG00000022788	2356	2636	3292
ENSMUSG00000089861	0	1	0
ENSMUSG00000048101	3	0	1
ENSMUSG00000108454	0	0	0
ENSMUSG00000022783	34	48	62
ENSMUSG00000083192	0	0	2
ENSMUSG00000081426	1	1	0
ENSMUSG00000075370	24	46	29
ENSMUSG00000059305	49	47	53
ENSMUSG00000022779	7757	8346	10458
ENSMUSG00000026181	4871	5119	6745
ENSMUSG00000063358	18059	18584	24126
ENSMUSG00000087951	0	1	2
ENSMUSG00000084792	6	4	17
ENSMUSG00000022773	297	267	376
ENSMUSG00000055497	1	2	1
ENSMUSG00000022771	4393	4879	6234
ENSMUSG00000084881	2	7	10
ENSMUSG00000049916	1851	2098	2614
ENSMUSG00000065572	3	5	4
ENSMUSG00000076288	1	2	2
ENSMUSG00000022769	1140	1242	1613
ENSMUSG00000022768	49	43	79
ENSMUSG00000087554	0	0	0
ENSMUSG00000041774	547	669	790
ENSMUSG00000038965	4115	4494	5986
ENSMUSG00000085425	0	0	0
ENSMUSG00000096434	0	0	0
ENSMUSG00000071636	131	138	163
ENSMUSG00000050240	3949	3994	5151
ENSMUSG00000097764	1	1	1
ENSMUSG00000055692	183	186	226
ENSMUSG00000041720	6883	7299	9621
ENSMUSG00000022766	0	0	1
ENSMUSG00000065331	0	0	0
ENSMUSG00000022765	1415	1407	1991
ENSMUSG00000006134	5747	6009	7906
ENSMUSG00000088993	10	16	11
ENSMUSG00000022763	101	84	86
ENSMUSG00000022761	1903	1947	2727
ENSMUSG00000022760	551	652	929
ENSMUSG00000022759	14	10	20
ENSMUSG00000022758	8	5	1
ENSMUSG00000022756	68	73	85
ENSMUSG00000005899	8462	9036	11792
ENSMUSG00000041617	72	61	67
ENSMUSG00000012114	3360	3477	4612
ENSMUSG00000059150	1	4	1
ENSMUSG00000022750	1585	1772	2237
ENSMUSG00000012017	12	21	21
ENSMUSG00000090236	0	1	1
ENSMUSG00000092470	1	1	2
ENSMUSG00000003166	2363	2497	3331
ENSMUSG00000041566	6	11	8
ENSMUSG00000045521	0	4	5
ENSMUSG00000003527	1438	1654	2090
ENSMUSG00000022738	13	28	21
ENSMUSG00000103149	28	44	52
ENSMUSG00000003528	6497	6946	9053
ENSMUSG00000059280	0	1	7
ENSMUSG00000003531	918	1045	1372
ENSMUSG00000003526	958	1036	1382
ENSMUSG00000089979	6	3	10
ENSMUSG00000043811	9	11	2
ENSMUSG00000099293	0	0	0
ENSMUSG00000090777	0	0	0
ENSMUSG00000060166	1023	1174	1576
ENSMUSG00000005732	17837	18712	23969
ENSMUSG00000080364	43	37	60
ENSMUSG00000022721	2751	2901	3959
ENSMUSG00000022718	4962	5208	6611
ENSMUSG00000080452	0	0	0
ENSMUSG00000093246	0	0	0
ENSMUSG00000013539	526	640	800
ENSMUSG00000065464	0	0	0
ENSMUSG00000000325	2369	2575	3270
ENSMUSG00000089044	0	0	0
ENSMUSG00000092957	0	0	0
ENSMUSG00000000326	625	669	946
ENSMUSG00000087556	32	33	54
ENSMUSG00000075704	209	278	372
ENSMUSG00000000884	533	612	732
ENSMUSG00000086965	418	485	635
ENSMUSG00000009097	8	1	6
ENSMUSG00000075335	0	0	0
ENSMUSG00000050761	0	0	2
ENSMUSG00000072214	16	22	32
ENSMUSG00000041378	25	42	40
ENSMUSG00000000028	3822	4111	5319
ENSMUSG00000005262	3101	3211	4318
ENSMUSG00000071632	657	797	955
ENSMUSG00000099908	0	0	0
ENSMUSG00000022706	3233	3415	4601
ENSMUSG00000022702	1580	1847	2320
ENSMUSG00000082130	0	1	0
ENSMUSG00000083658	11	4	2
ENSMUSG00000105028	0	0	0
ENSMUSG00000060811	0	0	0
ENSMUSG00000106567	23	39	41
ENSMUSG00000105906	0	0	0
ENSMUSG00000106668	0	0	0
ENSMUSG00000105547	0	2	0
ENSMUSG00000106405	0	0	0
ENSMUSG00000105231	2	0	1
ENSMUSG00000076934	1	0	0
ENSMUSG00000106444	0	0	0
ENSMUSG00000106039	0	0	0
ENSMUSG00000105066	0	0	0
ENSMUSG00000076937	3	3	4
ENSMUSG00000104975	0	0	0
ENSMUSG00000104927	33	13	23
ENSMUSG00000105128	115	158	152
ENSMUSG00000076939	30	21	33
ENSMUSG00000105160	53	34	59
ENSMUSG00000076940	0	3	2
ENSMUSG00000050742	2	0	6
ENSMUSG00000089036	0	2	1
ENSMUSG00000095529	0	1	0
ENSMUSG00000050158	4	4	4
ENSMUSG00000077172	0	0	0
ENSMUSG00000056822	6	7	4
ENSMUSG00000045341	0	2	4
ENSMUSG00000061361	0	0	0
ENSMUSG00000068535	1	0	0
ENSMUSG00000062245	0	0	2
ENSMUSG00000060480	0	0	0
ENSMUSG00000041247	18	32	20
ENSMUSG00000097945	0	1	3
ENSMUSG00000022686	3186	3336	3887
ENSMUSG00000075330	0	0	0
ENSMUSG00000099233	0	0	0
ENSMUSG00000043008	0	0	0
ENSMUSG00000062901	4153	4050	5101
ENSMUSG00000041215	4898	5128	6453
ENSMUSG00000084838	0	0	0
ENSMUSG00000041205	112	98	119
ENSMUSG00000033918	4711	5334	6884
ENSMUSG00000022818	2	0	3
ENSMUSG00000022822	9356	9847	12886
ENSMUSG00000093649	0	0	1
ENSMUSG00000088049	0	2	6
ENSMUSG00000093381	0	0	0
ENSMUSG00000003235	16168	17008	21854
ENSMUSG00000086837	20	19	26
ENSMUSG00000003233	1455	1589	2132
ENSMUSG00000022841	11554	12086	16533
ENSMUSG00000080797	19	11	14
ENSMUSG00000003234	2921	3213	4223
ENSMUSG00000046613	19	12	17
ENSMUSG00000080669	0	0	0
ENSMUSG00000033809	1452	1628	2186
ENSMUSG00000022842	739	864	1062
ENSMUSG00000051146	82	111	110
ENSMUSG00000006998	23795	25149	33157
ENSMUSG00000090319	334	394	483
ENSMUSG00000045983	54161	57373	74851
ENSMUSG00000077239	2	2	2
ENSMUSG00000050821	36	15	62
ENSMUSG00000022843	2228	2447	3093
ENSMUSG00000021018	2716	3022	3861
ENSMUSG00000022847	197	238	272
ENSMUSG00000006958	175	191	253
ENSMUSG00000065372	0	0	0
ENSMUSG00000099764	1526	1174	1631
ENSMUSG00000086936	1	5	12
ENSMUSG00000090356	26	43	45
ENSMUSG00000005958	3401	3485	4907
ENSMUSG00000096918	0	0	0
ENSMUSG00000098400	0	0	0
ENSMUSG00000033653	2040	2048	2574
ENSMUSG00000043391	71	72	87
ENSMUSG00000022853	693	614	831
ENSMUSG00000088758	1	0	0
ENSMUSG00000097290	690	781	953
ENSMUSG00000097401	0	2	4
ENSMUSG00000033618	158	222	198
ENSMUSG00000091580	232	259	321
ENSMUSG00000097332	0	0	0
ENSMUSG00000022856	471	546	707
ENSMUSG00000044626	2384	2523	3247
ENSMUSG00000022855	7718	7851	10554
ENSMUSG00000068487	1	0	0
ENSMUSG00000033581	5958	6323	7838
ENSMUSG00000064686	0	0	0
ENSMUSG00000043870	58	52	66
ENSMUSG00000098043	0	0	3
ENSMUSG00000022858	22528	23243	30225
ENSMUSG00000082241	0	0	0
ENSMUSG00000013089	18361	19588	25710
ENSMUSG00000022861	7	12	13
ENSMUSG00000089874	8	7	7
ENSMUSG00000099071	0	0	0
ENSMUSG00000089663	17	24	21
ENSMUSG00000084511	0	0	0
ENSMUSG00000098448	0	0	0
ENSMUSG00000033501	0	0	0
ENSMUSG00000004462	1326	1393	1793
ENSMUSG00000004460	4718	4790	6678
ENSMUSG00000022868	64	77	94
ENSMUSG00000022871	1287	1403	1733
ENSMUSG00000022877	1	2	2
ENSMUSG00000060459	93	141	174
ENSMUSG00000090021	166	142	184
ENSMUSG00000087979	0	0	0
ENSMUSG00000022875	8	9	19
ENSMUSG00000022884	35609	36206	45427
ENSMUSG00000088524	0	0	0
ENSMUSG00000064880	0	0	0
ENSMUSG00000104599	0	0	0
ENSMUSG00000087935	0	0	0
ENSMUSG00000064382	0	0	0
ENSMUSG00000065208	136	141	175
ENSMUSG00000022881	2582	2600	3333
ENSMUSG00000022878	0	0	0
ENSMUSG00000068463	2	2	0
ENSMUSG00000084299	0	0	0
ENSMUSG00000081988	0	0	0
ENSMUSG00000045231	15	15	7
ENSMUSG00000022885	632	622	859
ENSMUSG00000084439	0	0	0
ENSMUSG00000088862	0	0	0
ENSMUSG00000033383	0	0	0
ENSMUSG00000022887	2	0	2
ENSMUSG00000109783	3	2	0
ENSMUSG00000033355	1	0	2
ENSMUSG00000083681	1	1	0
ENSMUSG00000004366	0	0	0
ENSMUSG00000047531	0	2	0
ENSMUSG00000022508	307	303	473
ENSMUSG00000110291	0	1	1
ENSMUSG00000097867	12	18	19
ENSMUSG00000033306	1051	1028	1327
ENSMUSG00000087861	0	0	0
ENSMUSG00000065494	0	0	0
ENSMUSG00000077602	0	0	0
ENSMUSG00000096960	11	12	13
ENSMUSG00000048399	0	0	0
ENSMUSG00000022510	0	2	0
ENSMUSG00000065333	0	0	0
ENSMUSG00000098103	0	0	0
ENSMUSG00000090257	2	0	2
ENSMUSG00000038168	2	8	10
ENSMUSG00000090203	0	0	0
ENSMUSG00000022512	0	0	0
ENSMUSG00000038148	0	0	0
ENSMUSG00000091972	0	0	0
ENSMUSG00000022514	139	148	163
ENSMUSG00000092545	2	0	0
ENSMUSG00000068428	41	32	59
ENSMUSG00000052276	0	0	0
ENSMUSG00000089705	0	0	0
ENSMUSG00000056423	0	0	0
ENSMUSG00000038127	2869	3062	3802
ENSMUSG00000022523	4	1	4
ENSMUSG00000076064	0	0	0
ENSMUSG00000051065	1158	1302	1714
ENSMUSG00000022525	0	2	6
ENSMUSG00000048939	0	0	0
ENSMUSG00000083141	0	0	0
ENSMUSG00000038094	0	0	0
ENSMUSG00000038084	5838	6008	7610
ENSMUSG00000097307	0	0	0
ENSMUSG00000097313	35	40	39
ENSMUSG00000075286	0	0	0
ENSMUSG00000097184	6	5	16
ENSMUSG00000022528	2276	2419	2943
ENSMUSG00000084444	0	0	0
ENSMUSG00000101888	0	0	0
ENSMUSG00000097621	45	53	73
ENSMUSG00000023176	8	17	6
ENSMUSG00000052316	2859	3022	3913
ENSMUSG00000047953	16	8	17
ENSMUSG00000022533	16833	16934	21508
ENSMUSG00000022537	222	228	264
ENSMUSG00000022538	6568	6851	9091
ENSMUSG00000046546	1050	1180	1487
ENSMUSG00000095791	0	0	0
ENSMUSG00000088782	0	0	0
ENSMUSG00000047434	1796	1825	2579
ENSMUSG00000087605	2	4	1
ENSMUSG00000049076	3291	3489	4410
ENSMUSG00000047714	3147	3271	4143
ENSMUSG00000098403	3	0	3
ENSMUSG00000022548	286	313	349
ENSMUSG00000101234	3	0	9
ENSMUSG00000046598	1263	1435	1749
ENSMUSG00000086645	10	6	13
ENSMUSG00000022770	7866	8207	10915
ENSMUSG00000089011	1	0	1
ENSMUSG00000022780	4	6	20
ENSMUSG00000083890	1	0	0
ENSMUSG00000045625	5	11	5
ENSMUSG00000107002	974	1186	1432
ENSMUSG00000022774	5197	5641	7103
ENSMUSG00000022772	1607	1686	2162
ENSMUSG00000083853	12	12	30
ENSMUSG00000096112	0	0	2
ENSMUSG00000081404	53	25	45
ENSMUSG00000080928	10	2	20
ENSMUSG00000022781	8787	8613	11243
ENSMUSG00000077460	0	0	0
ENSMUSG00000023791	963	962	1373
ENSMUSG00000035790	773	932	1124
ENSMUSG00000086146	2	4	4
ENSMUSG00000052384	60	56	88
ENSMUSG00000075269	0	0	0
ENSMUSG00000035764	2119	2200	2710
ENSMUSG00000080440	5	3	3
ENSMUSG00000022787	733	886	1088
ENSMUSG00000088985	0	0	0
ENSMUSG00000046345	65	48	71
ENSMUSG00000014074	4934	5255	6690
ENSMUSG00000053774	6002	6011	7719
ENSMUSG00000079625	0	0	2
ENSMUSG00000103847	10	16	10
ENSMUSG00000014075	627	675	794
ENSMUSG00000005615	2182	2394	3040
ENSMUSG00000035699	195	198	231
ENSMUSG00000052363	10	14	11
ENSMUSG00000083903	2	0	0
ENSMUSG00000022797	31077	31110	39484
ENSMUSG00000022791	6414	7134	8972
ENSMUSG00000075265	23	27	30
ENSMUSG00000098225	0	0	0
ENSMUSG00000079620	0	0	0
ENSMUSG00000035638	0	4	4
ENSMUSG00000094430	0	0	2
ENSMUSG00000097256	0	0	0
ENSMUSG00000035629	810	976	1240
ENSMUSG00000022800	6317	6099	7730
ENSMUSG00000022801	1788	1890	2520
ENSMUSG00000091997	6	6	13
ENSMUSG00000078489	7	7	14
ENSMUSG00000070225	0	0	0
ENSMUSG00000035578	795	760	971
ENSMUSG00000060636	17233	18324	24153
ENSMUSG00000022802	568	565	730
ENSMUSG00000077844	0	0	0
ENSMUSG00000088860	0	0	0
ENSMUSG00000089109	0	0	0
ENSMUSG00000022807	2798	2797	3913
ENSMUSG00000022808	4955	4930	6280
ENSMUSG00000097318	124	93	155
ENSMUSG00000022811	4539	4698	6057
ENSMUSG00000035506	625	609	771
ENSMUSG00000075254	212	225	297
ENSMUSG00000085550	0	0	0
ENSMUSG00000090214	0	0	0
ENSMUSG00000022824	2	7	10
ENSMUSG00000022817	3176	3501	4492
ENSMUSG00000022814	6247	6820	8452
ENSMUSG00000086083	9	14	10
ENSMUSG00000061751	878	878	1196
ENSMUSG00000022832	2	0	6
ENSMUSG00000022833	3238	3275	4398
ENSMUSG00000022836	31	39	50
ENSMUSG00000100593	0	0	0
ENSMUSG00000035376	2535	2623	3484
ENSMUSG00000022840	69	72	121
ENSMUSG00000084581	0	0	0
ENSMUSG00000034473	1478	1445	1847
ENSMUSG00000064463	0	0	0
ENSMUSG00000064769	0	0	0
ENSMUSG00000022844	2389	2513	3326
ENSMUSG00000095160	0	0	0
ENSMUSG00000099429	0	0	0
ENSMUSG00000052133	953	1014	1255
ENSMUSG00000052192	1	0	3
ENSMUSG00000022848	1575	1669	2014
ENSMUSG00000087793	0	3	0
ENSMUSG00000022849	8114	8203	10922
ENSMUSG00000097914	20	13	27
ENSMUSG00000034422	172	220	248
ENSMUSG00000062279	2	0	0
ENSMUSG00000049502	479	474	603
ENSMUSG00000022906	458	497	598
ENSMUSG00000086324	79	98	113
ENSMUSG00000022905	9375	9311	12361
ENSMUSG00000034379	80	76	116
ENSMUSG00000003955	1087	1351	1580
ENSMUSG00000075229	2896	3193	4044
ENSMUSG00000034362	0	0	0
ENSMUSG00000060956	0	0	0
ENSMUSG00000088471	0	0	0
ENSMUSG00000059657	0	0	0
ENSMUSG00000096342	0	0	0
ENSMUSG00000079597	0	0	0
ENSMUSG00000096627	0	0	0
ENSMUSG00000078097	31	37	71
ENSMUSG00000094733	0	0	0
ENSMUSG00000093822	0	0	0
ENSMUSG00000095620	6	0	3
ENSMUSG00000075228	0	0	0
ENSMUSG00000096823	0	0	0
ENSMUSG00000071562	0	0	0
ENSMUSG00000096186	0	0	0
ENSMUSG00000079595	0	0	0
ENSMUSG00000094972	0	0	0
ENSMUSG00000088517	0	0	0
ENSMUSG00000079594	0	0	0
ENSMUSG00000095319	0	0	0
ENSMUSG00000071561	0	0	0
ENSMUSG00000087689	0	0	0
ENSMUSG00000094639	0	0	0
ENSMUSG00000095033	0	0	0
ENSMUSG00000022902	0	0	0
ENSMUSG00000094139	0	0	0
ENSMUSG00000089117	0	0	0
ENSMUSG00000054905	0	0	0
ENSMUSG00000051980	59	57	80
ENSMUSG00000089118	0	0	0
ENSMUSG00000022901	2	0	6
ENSMUSG00000022900	5797	6386	7882
ENSMUSG00000022899	123	117	156
ENSMUSG00000091786	6	5	4
ENSMUSG00000095851	0	0	0
ENSMUSG00000022838	107	84	122
ENSMUSG00000022837	2020	2139	2461
ENSMUSG00000034243	7754	7676	9969
ENSMUSG00000084834	67	86	141
ENSMUSG00000022831	5	0	2
ENSMUSG00000047746	8	18	22
ENSMUSG00000034206	1521	1615	2025
ENSMUSG00000022829	10	11	4
ENSMUSG00000083420	0	0	0
ENSMUSG00000022828	4662	4853	6164
ENSMUSG00000022827	1443	1478	1933
ENSMUSG00000022821	0	1	0
ENSMUSG00000022820	1998	2065	2750
ENSMUSG00000022816	3892	4150	5477
ENSMUSG00000108763	1	0	5
ENSMUSG00000084602	0	0	0
ENSMUSG00000034158	4304	4345	5351
ENSMUSG00000083405	0	0	0
ENSMUSG00000046961	6	0	4
ENSMUSG00000065188	0	0	0
ENSMUSG00000022812	5558	5826	6948
ENSMUSG00000105863	0	0	0
ENSMUSG00000095395	0	0	0
ENSMUSG00000098908	1	2	0
ENSMUSG00000022809	6	4	0
ENSMUSG00000022805	36	53	70
ENSMUSG00000087568	0	0	1
ENSMUSG00000046516	540	553	785
ENSMUSG00000095464	0	0	0
ENSMUSG00000022803	10	2	3
ENSMUSG00000002847	664	746	997
ENSMUSG00000002844	6514	6863	8925
ENSMUSG00000097576	41	23	47
ENSMUSG00000075122	535	577	768
ENSMUSG00000002846	813	884	1090
ENSMUSG00000081605	36	17	63
ENSMUSG00000034064	10760	11234	14745
ENSMUSG00000002845	8965	9711	12365
ENSMUSG00000091238	46	45	30
ENSMUSG00000022799	20	18	34
ENSMUSG00000081651	0	0	0
ENSMUSG00000022793	203	214	316
ENSMUSG00000083183	0	8	0
ENSMUSG00000049436	0	2	0
ENSMUSG00000022798	0	0	0
ENSMUSG00000081444	0	0	0
ENSMUSG00000086175	2	1	1
ENSMUSG00000022790	22	19	23
ENSMUSG00000089607	0	0	0
ENSMUSG00000095894	2	0	0
ENSMUSG00000098070	0	0	0
ENSMUSG00000061080	0	0	0
ENSMUSG00000102456	0	0	0
ENSMUSG00000077535	0	0	0
ENSMUSG00000102417	0	0	0
ENSMUSG00000098472	0	0	0
ENSMUSG00000099168	0	0	0
ENSMUSG00000092636	0	0	0
ENSMUSG00000104844	0	0	0
ENSMUSG00000098665	0	0	0
ENSMUSG00000101463	0	0	0
ENSMUSG00000047261	81	89	117
ENSMUSG00000098300	0	0	0
ENSMUSG00000075070	8	13	9
ENSMUSG00000022708	277	187	279
ENSMUSG00000081824	65	65	95
ENSMUSG00000094605	0	0	0
ENSMUSG00000083827	0	0	0
ENSMUSG00000102967	0	0	0
ENSMUSG00000082570	0	0	0
ENSMUSG00000055370	0	0	0
ENSMUSG00000085499	0	0	0
ENSMUSG00000076372	0	0	0
ENSMUSG00000071552	1	2	1
ENSMUSG00000022705	0	0	0
ENSMUSG00000093134	0	0	0
ENSMUSG00000077251	0	0	0
ENSMUSG00000022704	3154	3166	4172
ENSMUSG00000096684	0	0	3
ENSMUSG00000022701	828	901	1161
ENSMUSG00000036304	96	61	132
ENSMUSG00000036292	25	24	34
ENSMUSG00000093912	0	2	0
ENSMUSG00000052459	16525	17460	21695
ENSMUSG00000022698	23404	24388	30172
ENSMUSG00000068284	2318	2187	3009
ENSMUSG00000022696	2	0	0
ENSMUSG00000097344	6	13	16
ENSMUSG00000043065	1988	1990	2660
ENSMUSG00000071550	2	3	3
ENSMUSG00000022687	54	53	85
ENSMUSG00000093046	0	0	0
ENSMUSG00000036208	2836	3033	3963
ENSMUSG00000022668	1202	1228	1523
ENSMUSG00000022667	2	2	0
ENSMUSG00000062082	0	0	0
ENSMUSG00000090176	0	3	0
ENSMUSG00000036172	3	6	2
ENSMUSG00000022665	11	13	18
ENSMUSG00000022664	660	682	794
ENSMUSG00000022663	1234	1271	1649
ENSMUSG00000062284	6	1	10
ENSMUSG00000052013	29	34	40
ENSMUSG00000022661	12	18	20
ENSMUSG00000080715	2	0	2
ENSMUSG00000053182	2	6	5
ENSMUSG00000081303	0	5	0
ENSMUSG00000089630	0	0	0
ENSMUSG00000033210	0	0	0
ENSMUSG00000022659	0	0	0
ENSMUSG00000033187	2	2	0
ENSMUSG00000033177	0	0	0
ENSMUSG00000022658	49	71	64
ENSMUSG00000033157	1066	1162	1413
ENSMUSG00000086237	10	12	17
ENSMUSG00000033149	576	617	771
ENSMUSG00000085781	0	3	0
ENSMUSG00000085826	0	0	0
ENSMUSG00000087141	127	181	188
ENSMUSG00000095243	0	0	0
ENSMUSG00000022657	0	4	7
ENSMUSG00000048087	714	748	924
ENSMUSG00000095796	0	0	0
ENSMUSG00000022656	2868	2833	3428
ENSMUSG00000081624	0	0	0
ENSMUSG00000087732	0	0	0
ENSMUSG00000084503	0	0	0
ENSMUSG00000088083	0	0	0
ENSMUSG00000067716	0	0	0
ENSMUSG00000048164	408	382	500
ENSMUSG00000058550	2715	2910	3847
ENSMUSG00000072419	2315	2338	3123
ENSMUSG00000110573	0	0	0
ENSMUSG00000064932	0	0	0
ENSMUSG00000022652	7575	7738	10136
ENSMUSG00000030775	0	0	0
ENSMUSG00000022650	0	0	0
ENSMUSG00000061100	0	0	0
ENSMUSG00000022651	0	0	0
ENSMUSG00000064061	2114	2182	2746
ENSMUSG00000065667	0	1	0
ENSMUSG00000033031	8661	8892	11389
ENSMUSG00000092009	0	0	0
ENSMUSG00000073976	0	0	0
ENSMUSG00000058176	0	0	0
ENSMUSG00000097959	1	0	0
ENSMUSG00000032965	463	498	653
ENSMUSG00000087066	4	0	0
ENSMUSG00000097465	1	0	0
ENSMUSG00000055447	565	550	698
ENSMUSG00000098028	4	4	5
ENSMUSG00000022641	2003	2071	2687
ENSMUSG00000097694	5	2	7
ENSMUSG00000050685	0	0	0
ENSMUSG00000083692	27	38	56
ENSMUSG00000022639	89	97	93
ENSMUSG00000098482	0	0	0
ENSMUSG00000092276	0	0	0
ENSMUSG00000094301	0	0	0
ENSMUSG00000081453	38	42	57
ENSMUSG00000022637	1351	1372	1731
ENSMUSG00000095977	0	0	0
ENSMUSG00000022636	67	61	81
ENSMUSG00000077718	0	0	0
ENSMUSG00000064511	0	0	0
